*** NUMBER OF MASSES AND MASSES ***
N = 11
M = 1.0000E-01

*** SX and SY ***
(SX,SY) = diagonal elements of the S matrix

SX =    1.0000E+00
SY =    1.0000E+00

*** COORDINATES ***
IS   = solution counter
FCT  = objective function at the solution
FCT0 = objective function at the rotated solution for testing purposes
(X1,Y1) = X and Y coordinates of each point mass
  
IS        FCT             FCT0                 X1                          Y1...
 11     3.9208E-29     6.6760E-23     -2.5982591232271224E-01      1.0797361138020409E+00     -1.0322562929884826E+00      5.3743618705008933E-01     -9.9796131923548015E-01     -4.5228080880802279E-01      7.6283048956715238E-01      8.4976781165786153E-01     -1.7448515656116770E-01     -4.6187144990826301E-01     -4.6233121658934789E-01      1.7326324556543957E-01      1.1418559097421728E+00      1.3445109095637724E-02      4.7994061778509195E-01     -1.8411506091593230E-01      6.4064001639729506E-01     -9.0714935349016668E-01      1.7793327054183217E-01      4.8226663112536117E-01     -2.7634040636981294E-01     -1.1304984252072456E+00
 12     9.4388E-29     9.7469E-23     -9.4276158616170280E-01     -6.8749531418002474E-01      4.1193366639625767E-01      3.0039669581470457E-01     -6.7214725236313569E-02     -1.1000263902470855E+00      2.9217088233601651E-01     -4.1389254510935969E-01      8.9359914699041343E-01     -7.3243333291248969E-01      4.9574243188369066E-01      1.0080189946059428E+00     -4.2423460104905242E-01      1.0747106707908334E+00     -3.0477617658238565E-01      4.0470031575745652E-01     -3.9784186838377367E-01     -2.9012045499258177E-01     -1.0679228827730638E+00      2.7224363167386084E-01      1.1113057125467802E+00      1.6389772876558564E-01
 13     3.7953E-28     7.9449E-23      3.7175348724648294E-01     -1.0967039324733314E-01     -1.2242186102094172E+00     -2.1211827400723405E-02      1.1090754948452080E+00      2.2600111478389980E-02     -1.1000720495905401E-01      3.7165395906951348E-01      7.4950473743575807E-01     -7.6713380413954668E-01      7.2065500098444568E-01      7.2130830373425114E-01      2.1595136374244529E-02      1.1090955181543023E+00     -2.0102518313496815E-02     -1.2242373282832832E+00     -2.1532819904291847E-01     -6.3531006297862358E-01     -7.6781263742351347E-01      7.4880930730394801E-01     -6.3511468696646889E-01     -2.1590378371961372E-01
 14     8.9031E-28     1.9477E-25     -4.5300663342808167E-01     -1.0259409779390174E+00      5.9118011756514421E-01      5.4420023672086459E-01     -4.5639270412367355E-01      2.1950543046176545E-02     -2.0208724777183656E-01      6.3865589033282855E-01     -1.0598588885354931E+00     -3.6670019980583890E-01      1.1981427977655970E+00      1.0228999022275292E-01      5.4071547379719365E-01     -1.0116950267267339E+00      2.0092458517568731E-01      1.1855963550081108E+00     -9.6356553316882498E-01      6.2244800104016329E-01     -1.5829262589776828E-02     -4.5664599106882664E-01      6.1977729527780012E-01     -2.5415882086645591E-01
 15     8.9168E-28     1.0375E-22     -1.0872120053401604E+00     -1.2970113146476084E-01     -3.5190617876560948E-01      7.5688501797463795E-02      8.5044400666762687E-01     -7.6202267837550242E-01      3.9324179233354556E-01      1.0471312095798662E+00      5.6738582420064479E-02     -1.0934500726240275E+00      7.6771346370829319E-01     -4.3113323772079888E-02     -6.6038906846995982E-01     -7.8386852712593813E-01     -1.7280914160320293E-01      7.4925277552031555E-01      1.3432708050465694E-01     -3.3395051040406998E-01     -8.9532847114102487E-01      7.0874572281029824E-01      9.6517993965091053E-01      5.6528803402334127E-01
 16     1.1701E-27     6.8448E-23     -2.7675505297344349E-01      1.1567741992637730E+00      9.5449844371914550E-01      7.0968487961997295E-01     -1.1024646919452441E+00      9.4910674487043184E-02     -9.1364571990783794E-01     -6.5640726498006463E-01      2.4009544788017764E-01      6.6120648997187592E-01     -1.9829865803805736E-02     -5.4610098107636222E-02     -2.5108979418149829E-01     -6.9148416990246875E-01      2.7960516551752901E-01     -1.0896971829055859E+00     -5.7548059456633360E-01      4.9430846472792134E-01      9.0650164160554647E-01     -6.3457955125992915E-01      7.5856502062119757E-01      9.8935590494838264E-03
 17     1.8575E-27     1.7289E-23     -1.5530117258202910E-02      6.8920578869150539E-01     -1.1937624657985979E-01     -3.7160190850117281E-01     -4.5641018654602000E-01      1.1129124890165247E+00      5.4924533787704288E-01     -2.8308993721739040E-01      1.0114434464086963E+00     -6.9391065139548191E-01     -6.6432417731776050E-01     -2.5062881324613543E-02     -8.1895148147847197E-01     -7.7412253934289144E-01      4.5784111715295123E-01      3.4245761313284856E-01      7.4284079059385208E-02     -1.0943018028315810E+00     -1.0541847786963376E+00      4.7600594412854491E-01      1.0359630073487369E+00      6.2150788561589299E-01
 18     1.9577E-27     1.3376E-23      1.9818141725553395E-01     -1.0609068395826058E+00     -2.2639749326861500E-01      2.2324549845246483E-01      9.4429712427423484E-01      3.6432693963015288E-02      1.8119981027402318E-01      9.2746483968852633E-01     -9.3877709921668018E-01     -3.5483560421200028E-01     -4.9496727797537837E-01     -8.7305105335473498E-01      1.8577837662696800E-01     -2.5803250244124804E-01      8.2816032144050888E-01      7.0925265702742679E-01     -1.0178163704251688E+00      3.5895547427416424E-01     -5.3918364289006682E-01      9.7401635119531227E-01      8.7952483387545610E-01     -6.8254151504075100E-01
 19     2.0728E-27     2.4248E-24      7.4683296374940533E-01      1.7636059980438021E-01     -1.0093434948209539E+00     -4.4315450135551393E-01     -3.5145356842943859E-01     -9.6934249367069791E-01      1.2999261718150010E+00      2.5165389501922003E-01     -3.2110729365002638E-01     -1.8092257906597795E-01      2.2232850029374115E-01      3.4974820254720129E-01     -1.5394211791592277E-01      7.2772597316761467E-01      5.0233698042004227E-01     -1.0736542751765321E+00      4.3887353254817735E-01     -4.4347111138545520E-01     -4.2958193110689413E-01      1.2262263120972401E+00     -9.4486974293787840E-01      3.7882997798741291E-01
 20     2.1746E-27     8.6763E-23     -4.0019145707741732E-01      4.3654957109407966E-01     -7.1991985507558920E-01     -8.3453259886270803E-01      4.9052339567642894E-01     -3.3183659929737003E-01     -3.9321060043335146E-02     -9.0299296294908704E-01      1.1488853907237183E-01      1.3317903432778508E-01     -5.9237974533331350E-02      1.1039761630646565E+00     -8.8746091653756753E-01     -1.7133463899341894E-01     -1.0370441414015350E+00      6.2413248861337800E-01      7.6948273143705470E-01     -9.3429023358675156E-01      1.1007259909167617E+00      1.0331891967182630E-01      6.6755474753597421E-01      7.7383085688911779E-01
 21     2.3062E-27     3.2353E-26      1.2376486125588031E+00      4.1885382473470262E-02     -1.2848492469292411E-01     -1.0430459088922357E+00      4.1009646532130614E-02     -8.6017176949519436E-02     -5.0849565657904705E-01     -3.3135938273551596E-01      6.3090732815954187E-01      7.8402070027969262E-01     -8.7905326127350567E-02      1.1508467240568820E+00     -1.0393418258726645E+00      4.0554231268745722E-01      6.1866389006527578E-01     -2.2062335013447676E-02      6.4501238594831567E-01     -8.3142444127866755E-01     -3.3812691905429171E-01      5.3191652216235352E-01     -1.0708872109833685E+00     -6.0030239682366793E-01
 22     2.8241E-27     1.4287E-23     -9.6962229663951172E-01     -3.7251443152606040E-01     -4.7495923029674247E-01     -9.2376843927025853E-01     -1.0220713592898136E+00      4.2019714410392556E-01      9.8153356779298839E-01     -5.6117369821512630E-01     -3.2006160417191742E-01      1.5777202851702024E-01      7.5330538599554264E-01      1.0262403888210037E-01      3.0746543486027644E-01     -1.0614426549565152E+00      1.8330445637579246E-01      7.3783478787523082E-01      1.2231721840000738E-01     -3.3521626083909922E-01     -4.5199288960952766E-01      1.0363524940936573E+00      8.9078131655231396E-01      7.9933499130403052E-01
 23     3.9591E-27     5.8877E-23      7.4517340332310100E-01     -9.0307440860831723E-01      2.8407830760306279E-03     -2.6394816436315260E-02     -1.2660958910526882E-01      1.1763787568546993E+00      7.6912461169297619E-02     -7.1462348235121276E-01     -5.3594404282714803E-01     -1.0409566616702188E+00      3.5586138397579864E-01      6.3285575093963498E-01     -8.0324157918340366E-01     -3.5066935087712092E-01      1.0386328140579058E+00      5.4452121046718516E-01     -4.8237584866885996E-01      5.4263916807650170E-01      8.5946433347288198E-01     -1.7171804699702470E-01     -1.1307141193237911E+00      3.1104188056777726E-01
 24     4.1143E-27     1.5005E-22     -7.9732440772863655E-01      7.3894877805298698E-01     -6.1682233309476053E-01     -9.1069524516747935E-01      1.1548600899696266E+00      3.3652122834951431E-01      1.2921493320771122E-02     -8.3782237659137754E-02     -5.7181010121760656E-01     -1.5673566785853382E-01     -1.2208687897558451E-01      7.9160447244863430E-01      5.9246248933078838E-01      2.2826742142747658E-02     -1.2025872368239383E+00     -2.7061086418742254E-02      5.3763907413881928E-01      9.4483635286116163E-01      1.5020583271574939E-01     -9.7392619067026254E-01      8.6254197831764212E-01     -6.8253714610963101E-01
 25     7.0200E-27     3.9810E-23      9.8060427434071762E-01      4.2430236412065681E-01     -1.0608424491103559E+00      6.2527402586012870E-01      6.0821979429252604E-01     -1.0707114415567898E+00     -8.6416603899073907E-01     -8.5044768096273948E-01      9.2556479537235015E-01     -3.0622363045354356E-01     -4.0087933647575030E-01     -3.9451550589697554E-01     -2.9137477577423399E-01      9.3034608739074931E-01      4.3993836598104485E-01      9.7368961850864810E-01      1.3375320252175779E-01     -6.6617405895311133E-01      1.9313080374277927E-01      1.9006491432735403E-01     -6.6394863593077247E-01      1.4439530758478750E-01
 26     7.8112E-27     4.2788E-23     -4.8438292484516893E-01      3.4238389355585958E-01      1.6416067174097862E-01     -5.7000423007116929E-01     -1.1016371144028927E+00     -1.9394512371349151E-01      7.6266205773695750E-01     -2.5043773170951178E-01     -7.9663896578040816E-01      9.2328361526711056E-01      6.1015931012148283E-01     -1.0558370576441607E+00     -5.4524534975010353E-01     -9.7669163578752771E-01     -3.0792055150355296E-01     -2.1887604273071107E-01      1.0480367850126657E+00      3.0939725939251472E-01      1.4139362666002218E-02      8.0260360714404999E-01      6.3666671896990201E-01      8.8812344626138739E-01
 27     2.0630E-26     1.8042E-22      1.0440137026189225E+00     -4.5150290791806158E-02      9.4774901796432116E-03      1.0341553224333430E-02      6.9570082613266571E-01     -7.1080879974958511E-01      3.9886622387736659E-01      4.3523086859753912E-01     -6.3074037301807462E-01     -2.0380990306689006E-01     -1.2377931289395991E+00     -1.6102216475891820E-01      8.2580271755259438E-01      9.0109117426793239E-01     -1.3583929140858059E-01      1.0361229883202354E+00     -1.4814337401082353E-01     -6.4608469683083602E-01     -5.2686298970908249E-02     -1.2471103084702198E+00     -7.6865849405316211E-01      6.3119957921755754E-01
 28     3.0917E-26     8.6190E-23      2.3051222993935516E-01      2.3252422503837208E-01     -4.0182113838641526E-01     -1.0165231621407274E+00     -4.6293570496339514E-01      1.1749355704799442E+00     -1.0129928407777724E+00     -4.1063983118507513E-01      1.1789142422334320E+00     -4.5270771052395220E-01      7.8208709735910109E-01      7.8891343974983463E-01     -2.7069207506919368E-01     -2.7305477456025162E-01     -1.4946507485304136E-01      6.6318713973047605E-01     -9.3249103907485831E-01      3.6633354333592621E-01      6.6446098965205536E-01     -1.4369615212416134E-01      3.7442331391186157E-01     -9.2927228782913052E-01
 29     4.2662E-26     9.3111E-23     -5.1674821487711053E-01      5.6668460263634113E-01      7.3293661679177080E-01      5.4746430662328294E-01      2.0493828979013146E-01      1.0066859147298195E+00     -1.0238895582215890E+00     -2.2907885710961487E-01     -2.5811257737587018E-01      1.1949177799206413E-01     -5.1019745054249221E-01     -9.1680178428607539E-01      3.9676168160046593E-01     -6.5630810178185106E-01      4.1339341277312328E-02     -2.8140974836106170E-01     -8.3758635085692368E-01      1.0269804045935236E+00      1.0234601144157274E+00     -8.9138250704754174E-02      7.4709810798261689E-01     -1.0945702643592208E+00
 30     5.7569E-26     1.9803E-23      8.7591541651934857E-01      8.3543129716248721E-01      7.5073425371080360E-01     -4.1916360758781568E-01     -1.6036036139444632E-01     -1.0132322204911199E+00      8.5989731729228769E-01      1.6834338112538738E-01     -9.8946564606608578E-01      5.7853295574799279E-01     -3.1985142218481984E-02     -3.0506814185918756E-02     -6.4177288758442752E-01     -6.1211065114994578E-01     -1.0196816242398017E+00     -1.1226915575096179E-01      5.3109780539882168E-01     -1.0157153965209857E+00     -3.8319541226519355E-01      7.6971509380936243E-01      2.0881628080968015E-01      8.5097511780402912E-01
 31     5.8399E-26     5.2005E-23      4.9982625473383285E-01      5.7098380007547800E-01     -1.4381935004623067E-01     -1.0920289889156178E+00     -3.3495108289212189E-01      6.8092331213056922E-01      7.1635107925543473E-01     -8.6768899535318644E-01     -5.9113348030837998E-01     -1.6524953266937828E-03     -9.1657637630049082E-01     -6.5263374707595667E-01      5.7054920045014224E-01     -1.5464518127256655E-01      1.1756442924856145E+00      1.9727273820296118E-01      1.5611564687477295E-01      1.1853955110485106E+00     -4.7524382935961867E-02     -3.6085550234680025E-01     -1.0844818013509225E+00      4.9492954879884382E-01
 32     9.4835E-26     1.3951E-22      1.6319553348348073E-01     -1.0340197154582824E-01     -8.9589368477626996E-01      8.4914629967754862E-01      5.3901866908748552E-01      1.0479276599885938E+00     -7.4801936835958038E-02     -9.6035710077844949E-01      1.0702764029601672E+00     -2.5032123386063582E-01     -8.5589961618715599E-02      7.7822075304945948E-01     -5.9527876914528532E-01      2.7575422601013888E-01     -8.7510492305825327E-01     -8.7781253294874251E-01      7.7944867511957583E-01      3.7849694116860860E-01      6.1669825442386128E-01     -8.3733367899423583E-01     -6.4196825967380344E-01     -3.0031936180745239E-01
 33     1.0457E-25     7.6342E-23     -1.0713917661832939E+00     -6.5332797197424963E-01     -5.9993563918107140E-01     -2.9093249166955409E-01      1.1767495812202446E+00      2.5782411482578177E-01      9.0504238322327568E-01     -6.6247628174923712E-01     -1.2900000928410249E-01     -1.1010236417219539E+00      2.4154749835178752E-01     -4.9821749657812864E-01      1.1159445374817839E-02      1.2834029188221687E+00      2.4121631162135615E-02      7.0352876826339239E-01     -1.9505471225548371E-01      1.3331538852236846E-01      5.5690212820844187E-01      2.7619704514632121E-01     -9.2014054067799100E-01      5.5170964807087719E-01
 34     1.1163E-25     4.8076E-23     -3.5766983335300412E-01     -7.9498940649438843E-01     -9.6283903918144884E-02      4.8874887196224528E-02     -1.0035304935326195E+00     -5.3399951180978300E-01     -8.6756719188029030E-01      1.5317042348447785E-01      7.2886591767022546E-01     -6.9625227186760300E-02      4.0851766617758301E-01     -5.5834820444288624E-01     -7.7595804775270161E-01      8.6413599226054805E-01      5.6356396925337859E-01      8.9218808954498519E-01      1.1575181557594842E+00      3.7481751328460250E-01      3.2933804733329142E-01     -1.1920439749139695E+00     -8.6794285796212067E-02      8.1581941903671384E-01
 35     1.2281E-25     9.2463E-23      3.8817583803469585E-01     -5.6531813355181670E-01     -8.9851991010454690E-01      7.6045875853271705E-01     -3.0271979840518243E-01     -4.5291156717750719E-01     -6.7079347383098853E-01      1.4248224037609955E-01     -1.4830802653967756E-01      9.8693263561244937E-01      1.4909219966980436E-01      2.2306298485439097E-01     -9.9777175606913585E-02     -1.1653368238790875E+00     -1.0386020814253245E+00     -5.3783930157706439E-01      6.0655526310072883E-01      9.0749232868191299E-01      1.0462662876113806E+00     -5.3940931368070111E-01      9.6863087746319609E-01      2.4038619177691672E-01
 36     1.2679E-25     8.8425E-23      1.0513603559263340E+00     -3.6815332057843786E-01     -4.4717305978048943E-01      3.1819517272399750E-01      3.2842621440287190E-01     -3.3099297479294038E-01     -5.5719715106493384E-01     -1.0246212674762416E+00     -6.8778506159551422E-01      9.4194963556986200E-01      2.1323111240648301E-01      1.0920873797811601E+00     -1.1306760247706311E+00     -7.5081259128146519E-02      3.5575980991394590E-01     -1.0543041828878619E+00      2.8177711283153961E-01      3.7151283468575852E-01      9.9345021063971617E-01      5.0393664725289333E-01     -4.0117351894012049E-01     -3.7452866518511213E-01
 37     2.5566E-25     5.8595E-23      6.3144667142663785E-02     -1.1943859639245102E+00     -5.1435474892862987E-01      5.3375984858776693E-01      3.8863267460510792E-01      7.1205776575666874E-02      5.8190517986225460E-02      6.1233186094220171E-01     -1.1171579590583764E+00      4.3418592034824044E-01      9.7879939223937362E-01     -5.3768290977073041E-01      1.0384501307533061E+00      3.9804461985043432E-01      3.9002067352639869E-01      1.1514445975923147E+00      2.1284373444116078E-01     -5.2240767532212140E-01     -4.6546524539343481E-01     -6.0922953388573742E-01     -1.0331038373556936E+00     -3.3726654102893672E-01
 38     2.6023E-25     2.1115E-22     -9.7785509251081548E-01     -3.9241116127990416E-01      5.1649735879373881E-01      1.1405985345141664E-01     -2.9565899648749344E-01      1.5619596967244298E-01      2.5547097594418133E-01      9.6535475967620177E-01      6.5353503239391403E-02     -1.3478409347002895E+00      9.1893864527771407E-01     -5.2779280032763554E-01     -5.4747295004639784E-01      5.9257488926093393E-01      1.0186695901449945E+00      5.3724674535457972E-01     -9.0901858596087154E-02     -3.1445898927603982E-01     -8.7297785014085838E-01      1.0269576271683178E+00      9.9366743631987657E-03     -8.0988595904433025E-01
 39     2.8473E-25     3.3377E-24     -1.1759909690023786E+00      4.3529002401204712E-02      5.7331526067907290E-01      4.1796170722100506E-01      4.5459858438326534E-02      6.5106201819692400E-01     -3.0717535397019735E-01      1.1949947102567895E+00     -2.8864441367561455E-01     -1.0533704237301322E+00      1.1919950839990778E+00      3.4319245815795535E-01     -7.2352837930725866E-01     -5.1101746550370997E-01      8.7253778810647642E-01     -3.9278050780584622E-01      4.1221642095636418E-03     -1.9607980512601547E-01      4.4275104907619917E-01     -9.4531435216370541E-01     -6.3484208859030933E-01      4.4782265806539301E-01
 40     3.2230E-25     1.2552E-22      8.9858167564870817E-01      5.7549667032675611E-01      2.3314989668695732E-01      1.4932086071454992E-01     -3.9281653431067409E-01     -2.5157936520902580E-01     -7.3831167866811886E-01      1.3950421070222274E-01      1.0234520171356205E+00     -1.6263837062991363E-01     -1.2248435717620245E+00      4.4810007759561127E-01      6.2368476168435216E-01     -7.4502483830325594E-01     -1.8209270262613422E-01     -7.2897723374457435E-01     -4.1586169900869202E-01      8.7812512715523960E-01      2.8034282905659497E-01      9.9765383233606808E-01     -1.0528499386339475E-01     -1.2999809709783505E+00
 41     3.6918E-25     7.5866E-23     -4.7872458222328551E-01     -1.0811459614242300E+00     -2.4524655078489149E-02      2.1542518553256979E-02      1.7484227985492964E-01     -7.6383727691464887E-01      1.0104011954211038E+00      6.1411989041054083E-01     -1.9027645621882350E-01      1.1518983170095951E+00      7.8000438140480310E-01     -7.4902426037023392E-02     -6.2135640720532992E-01     -3.8336675022239042E-01     -1.1668165182174859E+00      4.0175556637726470E-02     -6.6915409379615221E-01      5.8778663487707372E-01      3.0005640384401039E-01      6.6559747930957058E-01      8.8554845218028011E-01     -7.7786798223404197E-01
 42     5.8777E-25     2.1320E-22     -4.5372164374278579E-01     -2.2449757514073607E-02      9.7055086093830151E-02      1.0949038957090960E+00      2.4066308670610317E-01     -9.9343533845047105E-01     -7.2547586446022827E-01     -1.0790255642468674E+00      9.1509910396076721E-01     -5.6850799967592480E-01     -8.3188167022533444E-01      9.9327360527453556E-01     -5.0273090682541199E-01     -5.5202407451991864E-01      2.8364424319048870E-01     -1.5364043192892995E-01     -5.8286265015431693E-01      4.7949502534618754E-01      1.0910346458803133E+00      2.4587996192721637E-01      4.6917656955159004E-01      5.5553067803244738E-01
 43     6.2169E-25     1.4456E-22      7.1263211513617974E-01      1.0282793991520629E+00     -4.1664040736283686E-02     -6.0118361016803679E-02      6.2455911122827257E-01     -1.2411117997810214E-01     -3.3548207786683998E-01      5.4122956667964239E-01     -1.0355003354292243E+00      1.1529959824017936E-03     -7.1334059881149536E-01     -1.0293016926369842E+00     -3.7301643065845497E-01     -5.3823719566301431E-01     -7.5558430740323934E-01      9.7576843498322219E-01      3.6462471549594228E-01     -9.6918062863392473E-01      1.1789275127935182E+00     -3.6491314565741773E-01      3.7384433621284902E-01      5.3943180674886482E-01
 44     7.2357E-25     1.4856E-22      5.7844808849607898E-01     -9.9556908343091244E-01     -6.1783481226960657E-01      4.0513782839616201E-02     -1.2333825175791426E+00      8.0877591345977842E-02      3.6556927797846389E-01     -3.5711398223781643E-01     -2.7782923743982862E-01      1.1763204162151879E+00     -4.2906128537004418E-01     -1.1299669111035895E+00     -2.7006725477793631E-01      5.5092569624006837E-01     -3.3969790486266183E-01     -5.1094107127705723E-01      1.1112803071568544E+00     -7.2870884159764115E-02      4.0907302360039544E-01      3.0631773480900920E-01      7.0350231503510507E-01      9.1150671071727207E-01
 45     7.7918E-25     2.9732E-22      5.7014241172521762E-01     -8.1259850398092415E-01     -4.9084166241708604E-01     -1.2438898233246283E+00      1.2109666671834591E-02      2.7207805379587058E-01     -6.7115409002441861E-01      2.4987134480519455E-01      3.1112477300476676E-01      1.2946525101126618E+00      1.2098049691605692E+00     -7.0192774599230789E-02      6.2420411749614690E-01      4.5310757974431473E-02     -3.2614169472998189E-01     -7.3180572637028007E-01     -1.1883587821963477E+00      4.5939706016492216E-01      1.8088587036147477E-01      7.7373459969005931E-01     -2.3177557909337781E-01     -2.3655749832654641E-01
 46     8.3760E-25     8.3427E-22     -1.3244135985772401E-01      6.5133652342830350E-01      9.2024089198340109E-01     -8.4343151480147005E-01     -1.2402471262574843E+00      1.4144640420512586E-01     -2.7569869187220303E-01     -6.0478939464482873E-01      1.0865211127345717E+00      6.1456642521341276E-01     -6.6038447587500315E-01      7.5314836478519512E-02      5.7853121394857676E-01      3.2723327311587130E-01     -5.1778096366350679E-01     -1.1358357685540168E+00     -2.4873391480914556E-01      1.2232544539262586E+00      4.8999331364131710E-01     -4.4909523839375898E-01      0.0000000000000000E+00      0.0000000000000000E+00
